Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/,997,0,12,25.31058786348991,6.33529199694749,395.4107590034255,55.0,8.497918282668405,0.0,12,21,35,43,59,74,100,130,400,400,400
PUT,/,1030,0,10,20.263155811727362,4.998905998945702,375.73819100362016,69.0,8.779193411382606,0.0,10,16,26,33,52,63,77,89,140,380,380
GET,/?idbmc=10,2,0,6,22.29818349587731,5.891399996471591,38.70496699528303,149.0,0.0170469774978303,0.0,39,39,39,39,39,39,39,39,39,39,39
GET,/?idbmc=100,3,0,17,14.490166002360638,5.95124700339511,20.76360399951227,150.0,0.02557046624674545,0.0,17,17,21,21,21,21,21,21,21,21,21
GET,/?idbmc=1000,1,0,23.46033499634359,23.46033499634359,23.46033499634359,23.46033499634359,42.0,0.00852348874891515,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/?idbmc=101,2,0,7,31.476336997002363,6.805157994676847,56.14751599932788,150.0,0.0170469774978303,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/?idbmc=103,1,0,7.97949600382708,7.97949600382708,7.97949600382708,7.97949600382708,150.0,0.00852348874891515,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idbmc=104,1,0,8.318091997352894,8.318091997352894,8.318091997352894,8.318091997352894,150.0,0.00852348874891515,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idbmc=105,1,0,42.86172900174279,42.86172900174279,42.86172900174279,42.86172900174279,42.0,0.00852348874891515,0.0,43,43,43,43,43,43,43,43,43,43,43
GET,/?idbmc=106,3,0,6,13.990072332186779,5.441905996121932,30.826058995444328,150.0,0.02557046624674545,0.0,6,6,31,31,31,31,31,31,31,31,31
GET,/?idbmc=107,6,0,6,15.61164683153038,5.512893003469799,53.6706549974042,150.0,0.0511409324934909,0.0,9,9,14,14,54,54,54,54,54,54,54
GET,/?idbmc=108,2,0,7,25.870311001199298,6.775456997274887,44.96516500512371,96.0,0.0170469774978303,0.0,45,45,45,45,45,45,45,45,45,45,45
GET,/?idbmc=109,4,0,8,11.053274251025869,6.163786005345173,21.474722001585178,150.0,0.0340939549956606,0.0,9,9,21,21,21,21,21,21,21,21,21
GET,/?idbmc=11,2,0,32,47.21350749969133,31.94807899853913,62.47893600084353,149.0,0.0170469774978303,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/?idbmc=110,2,0,20,37.507280001591425,19.590627001889516,55.423933001293335,42.0,0.0170469774978303,0.0,55,55,55,55,55,55,55,55,55,55,55
GET,/?idbmc=112,2,0,7.389168000372592,7.42235600046115,7.389168000372592,7.455544000549708,150.0,0.0170469774978303,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/?idbmc=113,3,0,6,19.02974399854429,5.408120996435173,46.15849100082414,150.0,0.02557046624674545,0.0,6,6,46,46,46,46,46,46,46,46,46
GET,/?idbmc=115,1,0,5.973924999125302,5.973924999125302,5.973924999125302,5.973924999125302,150.0,0.00852348874891515,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=116,1,0,19.406965002417564,19.406965002417564,19.406965002417564,19.406965002417564,150.0,0.00852348874891515,0.0,19,19,19,19,19,19,19,19,19,19,19
GET,/?idbmc=117,3,0,7,6.953160331856149,5.425536997790914,8.604956994531676,114.0,0.02557046624674545,0.0,7,7,9,9,9,9,9,9,9,9,9
GET,/?idbmc=118,3,0,6,6.577625332283787,5.647566998959519,8.047834999160841,113.33333333333333,0.02557046624674545,0.0,6,6,8,8,8,8,8,8,8,8,8
GET,/?idbmc=119,1,0,9.584614002960734,9.584614002960734,9.584614002960734,9.584614002960734,150.0,0.00852348874891515,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/?idbmc=12,1,0,12.970896998012904,12.970896998012904,12.970896998012904,12.970896998012904,149.0,0.00852348874891515,0.0,13,13,13,13,13,13,13,13,13,13,13
GET,/?idbmc=120,1,0,7.548084999143612,7.548084999143612,7.548084999143612,7.548084999143612,150.0,0.00852348874891515,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idbmc=121,1,0,11.205613998754416,11.205613998754416,11.205613998754416,11.205613998754416,149.0,0.00852348874891515,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/?idbmc=123,1,0,43.047291997936554,43.047291997936554,43.047291997936554,43.047291997936554,42.0,0.00852348874891515,0.0,43,43,43,43,43,43,43,43,43,43,43
GET,/?idbmc=124,1,0,12.408098999003414,12.408098999003414,12.408098999003414,12.408098999003414,150.0,0.00852348874891515,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/?idbmc=125,2,0,6,7.23237949932809,5.624397002975456,8.840361995680723,150.0,0.0170469774978303,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/?idbmc=126,1,0,7.259024998347741,7.259024998347741,7.259024998347741,7.259024998347741,150.0,0.00852348874891515,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/?idbmc=127,1,0,39.3324040051084,39.3324040051084,39.3324040051084,39.3324040051084,150.0,0.00852348874891515,0.0,39,39,39,39,39,39,39,39,39,39,39
GET,/?idbmc=128,2,0,10,33.74843499841518,9.680996998213232,57.815872998617124,96.0,0.0170469774978303,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/?idbmc=129,1,0,21.867476003535558,21.867476003535558,21.867476003535558,21.867476003535558,150.0,0.00852348874891515,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/?idbmc=13,2,0,6.443562000640668,7.9798485021456145,6.443562000640668,9.516135003650561,149.0,0.0170469774978303,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/?idbmc=130,4,0,7,32.588247499006684,5.85518099978799,60.422757000196725,150.0,0.0340939549956606,0.0,57,57,60,60,60,60,60,60,60,60,60
GET,/?idbmc=131,1,0,49.36116500175558,49.36116500175558,49.36116500175558,49.36116500175558,42.0,0.00852348874891515,0.0,49,49,49,49,49,49,49,49,49,49,49
GET,/?idbmc=132,2,0,8.491991997289006,22.85471399954986,8.491991997289006,37.21743600181071,150.0,0.0170469774978303,0.0,37,37,37,37,37,37,37,37,37,37,37
GET,/?idbmc=133,6,0,7,7.725998166279169,5.625622005027253,11.703664000378922,150.0,0.0511409324934909,0.0,8,8,9,9,12,12,12,12,12,12,12
GET,/?idbmc=134,3,0,9,10.840495000593364,6.3210320004145615,17.492828003014438,150.0,0.02557046624674545,0.0,9,9,17,17,17,17,17,17,17,17,17
GET,/?idbmc=136,1,0,6.3550800041412,6.3550800041412,6.3550800041412,6.3550800041412,150.0,0.00852348874891515,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=137,1,0,44.777272996725515,44.777272996725515,44.777272996725515,44.777272996725515,150.0,0.00852348874891515,0.0,45,45,45,45,45,45,45,45,45,45,45
GET,/?idbmc=138,4,0,8.384634005778935,12.8290235024906,8.384634005778935,22.946704004425555,123.0,0.0340939549956606,0.0,12,12,23,23,23,23,23,23,23,23,23
GET,/?idbmc=139,1,0,7.017005002126098,7.017005002126098,7.017005002126098,7.017005002126098,150.0,0.00852348874891515,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/?idbmc=140,2,0,6.217162997927517,59.46978399879299,6.217162997927517,112.72240499965847,150.0,0.0170469774978303,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/?idbmc=141,2,0,14.171818998875096,42.84701600045082,14.171818998875096,71.52221300202655,150.0,0.0170469774978303,0.0,72,72,72,72,72,72,72,72,72,72,72
GET,/?idbmc=143,3,0,9,13.683332666308464,8.641246997285634,23.63563299877569,113.33333333333333,0.02557046624674545,0.0,9,9,24,24,24,24,24,24,24,24,24
GET,/?idbmc=144,1,0,5.5111510009737685,5.5111510009737685,5.5111510009737685,5.5111510009737685,150.0,0.00852348874891515,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=145,2,0,86.08679500321159,111.51864549901802,86.08679500321159,136.95049599482445,150.0,0.0170469774978303,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/?idbmc=147,3,0,8,21.63226566578184,5.464000001666136,51.58690599637339,78.0,0.02557046624674545,0.0,8,8,52,52,52,52,52,52,52,52,52
GET,/?idbmc=148,3,0,8,21.385597998839028,5.939558999671135,49.99799499637447,150.0,0.02557046624674545,0.0,8,8,50,50,50,50,50,50,50,50,50
GET,/?idbmc=149,3,0,8,34.188649335798495,5.572480004047975,88.83173300273484,150.0,0.02557046624674545,0.0,8,8,89,89,89,89,89,89,89,89,89
GET,/?idbmc=15,1,0,9.971198996936437,9.971198996936437,9.971198996936437,9.971198996936437,149.0,0.00852348874891515,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/?idbmc=150,2,0,10,28.620132499781903,9.718273002363276,47.52199199720053,150.0,0.0170469774978303,0.0,48,48,48,48,48,48,48,48,48,48,48
GET,/?idbmc=151,1,0,20.770219998667017,20.770219998667017,20.770219998667017,20.770219998667017,42.0,0.00852348874891515,0.0,21,21,21,21,21,21,21,21,21,21,21
GET,/?idbmc=152,2,0,8.016537001822144,8.852004000800662,8.016537001822144,9.68747099977918,148.0,0.0170469774978303,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/?idbmc=153,3,0,7,27.34249533386901,5.920622999838088,68.96160999895073,150.0,0.02557046624674545,0.0,7,7,69,69,69,69,69,69,69,69,69
GET,/?idbmc=154,2,0,21,26.014207000116585,20.83309299632674,31.19532100390643,150.0,0.0170469774978303,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/?idbmc=155,1,0,5.463402994791977,5.463402994791977,5.463402994791977,5.463402994791977,149.0,0.00852348874891515,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/?idbmc=156,4,0,8,22.044496497983346,5.187873997783754,64.37648399878526,150.0,0.0340939549956606,0.0,10,10,64,64,64,64,64,64,64,64,64
GET,/?idbmc=157,3,0,11,12.133410668563252,9.204954003507737,16.455462005978916,150.0,0.02557046624674545,0.0,11,11,16,16,16,16,16,16,16,16,16
GET,/?idbmc=158,5,0,14,24.057694000657648,7.075374000123702,55.83465000381693,106.8,0.04261744374457575,0.0,14,31,31,56,56,56,56,56,56,56,56
GET,/?idbmc=159,2,0,7.356449001235887,8.102776002488099,7.356449001235887,8.84910300374031,150.0,0.0170469774978303,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/?idbmc=161,3,0,7,16.37441766555033,6.530502003442962,35.90720999636687,114.0,0.02557046624674545,0.0,7,7,36,36,36,36,36,36,36,36,36
GET,/?idbmc=162,1,0,6.224830001883674,6.224830001883674,6.224830001883674,6.224830001883674,150.0,0.00852348874891515,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=164,4,0,11,29.27458024896623,8.525400000507943,52.268407998781186,150.0,0.0340939549956606,0.0,45,45,52,52,52,52,52,52,52,52,52
GET,/?idbmc=165,3,0,7,6.725562668483083,5.1962300058221444,7.575491996249184,150.0,0.02557046624674545,0.0,7,7,8,8,8,8,8,8,8,8,8
GET,/?idbmc=167,1,0,7.099586000549607,7.099586000549607,7.099586000549607,7.099586000549607,150.0,0.00852348874891515,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/?idbmc=169,2,0,5.403700000897516,8.163507001881953,5.403700000897516,10.923314002866391,150.0,0.0170469774978303,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/?idbmc=17,2,0,6,30.914431499695638,5.61128700064728,56.217575998743996,149.0,0.0170469774978303,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/?idbmc=170,1,0,9.464782000577543,9.464782000577543,9.464782000577543,9.464782000577543,150.0,0.00852348874891515,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/?idbmc=171,1,0,5.403089999163058,5.403089999163058,5.403089999163058,5.403089999163058,42.0,0.00852348874891515,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/?idbmc=172,2,0,40,54.29185749744647,39.61571499530692,68.96799999958603,95.5,0.0170469774978303,0.0,69,69,69,69,69,69,69,69,69,69,69
GET,/?idbmc=173,3,0,50,41.2442333351161,8.32929299940588,65.06482900294941,114.0,0.02557046624674545,0.0,50,50,65,65,65,65,65,65,65,65,65
GET,/?idbmc=174,4,0,7,31.663781252063927,5.368562000512611,69.24077100120485,122.25,0.0340939549956606,0.0,45,45,69,69,69,69,69,69,69,69,69
GET,/?idbmc=175,2,0,16.06272799836006,45.662002499739174,16.06272799836006,75.26127700111829,149.0,0.0170469774978303,0.0,75,75,75,75,75,75,75,75,75,75,75
GET,/?idbmc=176,1,0,87.45540100062499,87.45540100062499,87.45540100062499,87.45540100062499,150.0,0.00852348874891515,0.0,87,87,87,87,87,87,87,87,87,87,87
GET,/?idbmc=177,6,0,16,20.893865832476877,5.8046710037160665,59.20629799948074,150.0,0.0511409324934909,0.0,17,17,19,19,59,59,59,59,59,59,59
GET,/?idbmc=178,1,0,43.03458999493159,43.03458999493159,43.03458999493159,43.03458999493159,150.0,0.00852348874891515,0.0,43,43,43,43,43,43,43,43,43,43,43
GET,/?idbmc=179,1,0,99.38578499713913,99.38578499713913,99.38578499713913,99.38578499713913,150.0,0.00852348874891515,0.0,99,99,99,99,99,99,99,99,99,99,99
GET,/?idbmc=18,1,0,9.961440002371091,9.961440002371091,9.961440002371091,9.961440002371091,149.0,0.00852348874891515,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/?idbmc=180,1,0,5.50600400310941,5.50600400310941,5.50600400310941,5.50600400310941,150.0,0.00852348874891515,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=181,1,0,9.062199002073612,9.062199002073612,9.062199002073612,9.062199002073612,150.0,0.00852348874891515,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/?idbmc=182,3,0,8,17.325167000914615,7.165535003878176,36.97580799780553,150.0,0.02557046624674545,0.0,8,8,37,37,37,37,37,37,37,37,37
GET,/?idbmc=183,3,0,7,7.10128600136765,5.987185999401845,8.750158005568665,148.0,0.02557046624674545,0.0,7,7,9,9,9,9,9,9,9,9,9
GET,/?idbmc=184,5,0,41,35.09563359984895,6.79054600186646,51.01028300123289,106.8,0.04261744374457575,0.0,41,51,51,51,51,51,51,51,51,51,51
GET,/?idbmc=185,1,0,8.474611000565346,8.474611000565346,8.474611000565346,8.474611000565346,150.0,0.00852348874891515,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idbmc=186,3,0,8,19.628648668003734,5.774802004452795,45.30813099700026,78.0,0.02557046624674545,0.0,8,8,45,45,45,45,45,45,45,45,45
GET,/?idbmc=187,1,0,6.204617006005719,6.204617006005719,6.204617006005719,6.204617006005719,150.0,0.00852348874891515,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=188,3,0,54.84344399883412,38.642694664304145,6.505074998131022,54.84344399883412,150.0,0.02557046624674545,0.0,55,55,55,55,55,55,55,55,55,55,55
GET,/?idbmc=189,1,0,5.6316449990845285,5.6316449990845285,5.6316449990845285,5.6316449990845285,42.0,0.00852348874891515,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=19,1,0,47.20679300226038,47.20679300226038,47.20679300226038,47.20679300226038,149.0,0.00852348874891515,0.0,47,47,47,47,47,47,47,47,47,47,47
GET,/?idbmc=190,4,0,8,7.6251957507338375,5.812645002151839,8.258265996119007,150.0,0.0340939549956606,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idbmc=191,2,0,7.267740002134815,15.547062001132872,7.267740002134815,23.82638400013093,42.0,0.0170469774978303,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/?idbmc=192,4,0,7,28.336232999208733,6.496646994492039,70.69697500264738,96.0,0.0340939549956606,0.0,30,30,71,71,71,71,71,71,71,71,71
GET,/?idbmc=193,3,0,19,33.16651233277904,7.298751996131614,72.89875599963125,150.0,0.02557046624674545,0.0,19,19,73,73,73,73,73,73,73,73,73
GET,/?idbmc=194,1,0,6.145270002889447,6.145270002889447,6.145270002889447,6.145270002889447,150.0,0.00852348874891515,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=195,2,0,5.404969000665005,8.419092500844272,5.404969000665005,11.433216001023538,96.0,0.0170469774978303,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/?idbmc=197,2,0,7.0029919952503406,9.736704996612389,7.0029919952503406,12.470417997974437,149.0,0.0170469774978303,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/?idbmc=198,3,0,33,33.725141666460935,5.412487000285182,62.6001249984256,150.0,0.02557046624674545,0.0,33,33,63,63,63,63,63,63,63,63,63
GET,/?idbmc=199,3,0,15,14.595448000666996,7.5818640034412965,21.36913299909793,114.0,0.02557046624674545,0.0,15,15,21,21,21,21,21,21,21,21,21
GET,/?idbmc=2,3,0,12,15.063277666437594,7.8493900000466965,25.078662001760677,148.0,0.02557046624674545,0.0,12,12,25,25,25,25,25,25,25,25,25
GET,/?idbmc=20,2,0,6.201380005222745,6.6280285027460195,6.201380005222745,7.054677000269294,148.0,0.0170469774978303,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/?idbmc=200,2,0,7,7.549491001554998,6.616840997594409,8.482141005515587,150.0,0.0170469774978303,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idbmc=201,1,0,57.13881600240711,57.13881600240711,57.13881600240711,57.13881600240711,42.0,0.00852348874891515,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/?idbmc=202,1,0,7.076853995386045,7.076853995386045,7.076853995386045,7.076853995386045,150.0,0.00852348874891515,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/?idbmc=203,6,0,8,23.81276700180024,6.781488002161495,73.9329429998179,114.0,0.0511409324934909,0.0,8,8,39,39,74,74,74,74,74,74,74
GET,/?idbmc=204,3,0,8,7.539612997788936,6.404791995009873,8.54537099803565,114.0,0.02557046624674545,0.0,8,8,9,9,9,9,9,9,9,9,9
GET,/?idbmc=205,2,0,6.091462004405912,27.196261002245592,6.091462004405912,48.30106000008527,150.0,0.0170469774978303,0.0,48,48,48,48,48,48,48,48,48,48,48
GET,/?idbmc=207,2,0,8,36.12894899924868,7.951380997837987,64.30651700065937,95.5,0.0170469774978303,0.0,64,64,64,64,64,64,64,64,64,64,64
GET,/?idbmc=208,1,0,6.168453001009766,6.168453001009766,6.168453001009766,6.168453001009766,42.0,0.00852348874891515,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=209,1,0,6.8212609985494055,6.8212609985494055,6.8212609985494055,6.8212609985494055,149.0,0.00852348874891515,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/?idbmc=21,1,0,33.33163600473199,33.33163600473199,33.33163600473199,33.33163600473199,149.0,0.00852348874891515,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/?idbmc=210,2,0,9.36179199925391,32.466230000864016,9.36179199925391,55.57066800247412,150.0,0.0170469774978303,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/?idbmc=212,3,0,14,43.125501998777814,7.5284129998181015,108.27398100082064,150.0,0.02557046624674545,0.0,14,14,110,110,110,110,110,110,110,110,110
GET,/?idbmc=213,3,0,11,11.024349669848258,5.545512001845054,16.153520002262667,150.0,0.02557046624674545,0.0,11,11,16,16,16,16,16,16,16,16,16
GET,/?idbmc=214,2,0,49.37192399665946,58.32753199865692,49.37192399665946,67.28314000065438,150.0,0.0170469774978303,0.0,67,67,67,67,67,67,67,67,67,67,67
GET,/?idbmc=215,1,0,5.321998003637418,5.321998003637418,5.321998003637418,5.321998003637418,150.0,0.00852348874891515,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/?idbmc=216,1,0,8.920611995563377,8.920611995563377,8.920611995563377,8.920611995563377,149.0,0.00852348874891515,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/?idbmc=217,4,0,7,10.745481502453913,6.32003500504652,21.266971998556983,123.0,0.0340939549956606,0.0,9,9,21,21,21,21,21,21,21,21,21
GET,/?idbmc=218,1,0,9.21107199974358,9.21107199974358,9.21107199974358,9.21107199974358,150.0,0.00852348874891515,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/?idbmc=219,2,0,36,47.821498999837786,35.64614200149663,59.996855998178944,150.0,0.0170469774978303,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/?idbmc=220,1,0,87.23079400078859,87.23079400078859,87.23079400078859,87.23079400078859,150.0,0.00852348874891515,0.0,87,87,87,87,87,87,87,87,87,87,87
GET,/?idbmc=221,1,0,8.494485002302099,8.494485002302099,8.494485002302099,8.494485002302099,150.0,0.00852348874891515,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idbmc=222,4,0,9,24.485541251124232,6.4931320011965,60.23218000336783,150.0,0.0340939549956606,0.0,23,23,60,60,60,60,60,60,60,60,60
GET,/?idbmc=223,2,0,6.37455999822123,7.6247194956522435,6.37455999822123,8.874878993083257,96.0,0.0170469774978303,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/?idbmc=224,3,0,6,5.815581998225146,5.2022279996890575,6.494181994639803,150.0,0.02557046624674545,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=225,2,0,7,16.206958000111626,6.737212999723852,25.6767030004994,148.0,0.0170469774978303,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/?idbmc=226,3,0,7,7.936501999211032,6.085369001084473,11.210160002519842,149.0,0.02557046624674545,0.0,7,7,11,11,11,11,11,11,11,11,11
GET,/?idbmc=227,3,0,10,21.783089333136257,6.237936999241356,49.37303000042448,114.0,0.02557046624674545,0.0,10,10,49,49,49,49,49,49,49,49,49
GET,/?idbmc=229,2,0,10,38.6788730029366,9.764139002072625,67.59360700380057,96.0,0.0170469774978303,0.0,68,68,68,68,68,68,68,68,68,68,68
GET,/?idbmc=23,4,0,8,13.778704998912872,6.321726999885868,24.074426997685805,149.0,0.0340939549956606,0.0,17,17,24,24,24,24,24,24,24,24,24
GET,/?idbmc=231,1,0,22.435859005781822,22.435859005781822,22.435859005781822,22.435859005781822,150.0,0.00852348874891515,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/?idbmc=232,1,0,5.822374005219899,5.822374005219899,5.822374005219899,5.822374005219899,150.0,0.00852348874891515,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=233,2,0,39,39.510540998890065,38.84418799862033,40.1768939991598,42.0,0.0170469774978303,0.0,40,40,40,40,40,40,40,40,40,40,40
GET,/?idbmc=234,1,0,10.264468000968918,10.264468000968918,10.264468000968918,10.264468000968918,150.0,0.00852348874891515,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/?idbmc=235,3,0,7,7.148318332231914,6.089012997108512,8.82851899950765,114.0,0.02557046624674545,0.0,7,7,9,9,9,9,9,9,9,9,9
GET,/?idbmc=236,3,0,8,7.401630997871204,6.055803001800086,8.445672996458597,150.0,0.02557046624674545,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idbmc=237,6,0,9,16.044292499524698,7.662278003408574,34.33252399554476,132.0,0.0511409324934909,0.0,16,16,20,20,34,34,34,34,34,34,34
GET,/?idbmc=238,6,0,45,50.52940566868832,5.946682002104353,72.20304899965413,96.0,0.0511409324934909,0.0,66,66,70,70,72,72,72,72,72,72,72
GET,/?idbmc=239,2,0,8.229900995502248,11.84169199768803,8.229900995502248,15.453482999873813,150.0,0.0170469774978303,0.0,15,15,15,15,15,15,15,15,15,15,15
GET,/?idbmc=24,1,0,41.144617993268184,41.144617993268184,41.144617993268184,41.144617993268184,42.0,0.00852348874891515,0.0,41,41,41,41,41,41,41,41,41,41,41
GET,/?idbmc=241,2,0,6.382120998750906,19.854648500768235,6.382120998750906,33.32717600278556,150.0,0.0170469774978303,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/?idbmc=242,2,0,7.148461001634132,7.633847497345414,7.148461001634132,8.119233993056696,150.0,0.0170469774978303,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idbmc=244,5,0,8,9.533263197226916,5.783073000202421,14.385944996320177,106.8,0.04261744374457575,0.0,8,13,13,14,14,14,14,14,14,14,14
GET,/?idbmc=245,1,0,6.267028998991009,6.267028998991009,6.267028998991009,6.267028998991009,150.0,0.00852348874891515,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=246,3,0,19,16.07034266392778,5.888436993700452,23.214824999740813,150.0,0.02557046624674545,0.0,19,19,23,23,23,23,23,23,23,23,23
GET,/?idbmc=247,2,0,39.112328995543066,63.004327996168286,39.112328995543066,86.8963269967935,96.0,0.0170469774978303,0.0,87,87,87,87,87,87,87,87,87,87,87
GET,/?idbmc=248,2,0,7,7.463927500793943,6.679653000901453,8.248202000686433,150.0,0.0170469774978303,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idbmc=249,3,0,18,29.42545233478692,6.509596001706086,63.29052000364754,114.0,0.02557046624674545,0.0,18,18,63,63,63,63,63,63,63,63,63
GET,/?idbmc=25,2,0,9.024590995977633,34.356045496679144,9.024590995977633,59.687499997380655,149.0,0.0170469774978303,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/?idbmc=251,3,0,6,7.24679566580259,5.919905997870956,9.372995002195239,114.0,0.02557046624674545,0.0,6,6,9,9,9,9,9,9,9,9,9
GET,/?idbmc=252,3,0,6,9.542566998182641,5.978660003165714,16.461410996271297,114.0,0.02557046624674545,0.0,6,6,16,16,16,16,16,16,16,16,16
GET,/?idbmc=253,4,0,6,6.515350498375483,5.776578997028992,7.3223229992436245,96.0,0.0340939549956606,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/?idbmc=254,2,0,37.381369998911396,56.811834998370614,37.381369998911396,76.24229999782983,150.0,0.0170469774978303,0.0,76,76,76,76,76,76,76,76,76,76,76
GET,/?idbmc=255,3,0,9,8.363356668269262,6.417823002266232,9.693650004919618,114.0,0.02557046624674545,0.0,9,9,10,10,10,10,10,10,10,10,10
GET,/?idbmc=256,2,0,6,6.567815999005688,5.692121994798072,7.443510003213305,150.0,0.0170469774978303,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/?idbmc=257,3,0,42,35.55073966223669,10.542445997998584,54.48673799401149,114.0,0.02557046624674545,0.0,42,42,54,54,54,54,54,54,54,54,54
GET,/?idbmc=258,2,0,5.757909995736554,5.747826500737574,5.737743005738594,5.757909995736554,96.0,0.0170469774978303,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=259,1,0,6.229771999642253,6.229771999642253,6.229771999642253,6.229771999642253,42.0,0.00852348874891515,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=26,2,0,8.356720994925126,8.782991997577483,8.356720994925126,9.20926300022984,149.0,0.0170469774978303,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/?idbmc=260,2,0,9.334043999842834,19.255328999861376,9.334043999842834,29.17661399987992,150.0,0.0170469774978303,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/?idbmc=261,2,0,8.23887199658202,8.466141000099014,8.23887199658202,8.693410003616009,150.0,0.0170469774978303,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/?idbmc=262,2,0,6.293004997132812,9.845519496593624,6.293004997132812,13.398033996054437,150.0,0.0170469774978303,0.0,13,13,13,13,13,13,13,13,13,13,13
GET,/?idbmc=263,1,0,21.854282000276726,21.854282000276726,21.854282000276726,21.854282000276726,150.0,0.00852348874891515,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/?idbmc=264,2,0,6.202712000231259,7.9898745025275275,6.202712000231259,9.777037004823796,150.0,0.0170469774978303,0.0,10,10,10,10,10,10,10,10,10,10,10
