Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/?kodekelompok=707,1,0,7.578598000691272,7.578598000691272,7.578598000691272,7.578598000691272,42.0,0.0085898236043323,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?kodekelompok=708,1,0,12.727576002362184,12.727576002362184,12.727576002362184,12.727576002362184,257.0,0.0085898236043323,0.0,13,13,13,13,13,13,13,13,13,13,13
GET,/?kodekelompok=709,1,0,32.70017199974973,32.70017199974973,32.70017199974973,32.70017199974973,42.0,0.0085898236043323,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/?kodekelompok=71,2,0,7.212290998722892,28.104370496293996,7.212290998722892,48.9964499938651,42.0,0.0171796472086646,0.0,49,49,49,49,49,49,49,49,49,49,49
GET,/?kodekelompok=711,1,0,42.13708099996438,42.13708099996438,42.13708099996438,42.13708099996438,42.0,0.0085898236043323,0.0,42,42,42,42,42,42,42,42,42,42,42
GET,/?kodekelompok=712,1,0,5.320850003045052,5.320850003045052,5.320850003045052,5.320850003045052,42.0,0.0085898236043323,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/?kodekelompok=713,1,0,14.936878003936727,14.936878003936727,14.936878003936727,14.936878003936727,42.0,0.0085898236043323,0.0,15,15,15,15,15,15,15,15,15,15,15
GET,/?kodekelompok=714,2,0,10,10.257670499413507,9.635991002141964,10.87934999668505,150.0,0.0171796472086646,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/?kodekelompok=715,3,0,41,32.671342334651854,9.095921996049583,47.447315002500545,42.0,0.025769470812996895,0.0,41,41,47,47,47,47,47,47,47,47,47
GET,/?kodekelompok=716,2,0,6.000670000503305,23.813020499801496,6.000670000503305,41.62537099909969,256.0,0.0171796472086646,0.0,42,42,42,42,42,42,42,42,42,42,42
GET,/?kodekelompok=717,1,0,10.247985002934001,10.247985002934001,10.247985002934001,10.247985002934001,150.0,0.0085898236043323,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/?kodekelompok=718,3,0,10,19.965104666577343,6.2850839967723005,44.10536400246201,114.0,0.025769470812996895,0.0,10,10,44,44,44,44,44,44,44,44,44
GET,/?kodekelompok=719,1,0,9.171349003736395,9.171349003736395,9.171349003736395,9.171349003736395,149.0,0.0085898236043323,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/?kodekelompok=72,1,0,107.29619199992158,107.29619199992158,107.29619199992158,107.29619199992158,42.0,0.0085898236043323,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/?kodekelompok=720,1,0,21.132135996595025,21.132135996595025,21.132135996595025,21.132135996595025,364.0,0.0085898236043323,0.0,21,21,21,21,21,21,21,21,21,21,21
GET,/?kodekelompok=721,1,0,6.137456999567803,6.137456999567803,6.137456999567803,6.137456999567803,42.0,0.0085898236043323,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?kodekelompok=722,1,0,5.079809998278506,5.079809998278506,5.079809998278506,5.079809998278506,42.0,0.0085898236043323,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/?kodekelompok=723,1,0,8.425915999396238,8.425915999396238,8.425915999396238,8.425915999396238,150.0,0.0085898236043323,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?kodekelompok=724,1,0,7.829805996152572,7.829805996152572,7.829805996152572,7.829805996152572,42.0,0.0085898236043323,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?kodekelompok=725,1,0,9.077578004507814,9.077578004507814,9.077578004507814,9.077578004507814,150.0,0.0085898236043323,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/?kodekelompok=726,2,0,7.205672998679802,38.65594149829121,7.205672998679802,70.10620999790262,96.0,0.0171796472086646,0.0,70,70,70,70,70,70,70,70,70,70,70
GET,/?kodekelompok=727,1,0,9.283864994358737,9.283864994358737,9.283864994358737,9.283864994358737,150.0,0.0085898236043323,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/?kodekelompok=728,3,0,16,30.279525332540896,12.104273999284487,62.672460997418966,42.0,0.025769470812996895,0.0,16,16,63,63,63,63,63,63,63,63,63
GET,/?kodekelompok=73,2,0,6,31.737576002342394,5.610660002275836,57.86449200240895,42.0,0.0171796472086646,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/?kodekelompok=735,1,0,49.293925003439654,49.293925003439654,49.293925003439654,49.293925003439654,42.0,0.0085898236043323,0.0,49,49,49,49,49,49,49,49,49,49,49
GET,/?kodekelompok=739,2,0,7,7.214282999484567,6.796358997235075,7.632207001734059,42.0,0.0171796472086646,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?kodekelompok=74,1,0,12.16293900506571,12.16293900506571,12.16293900506571,12.16293900506571,42.0,0.0085898236043323,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/?kodekelompok=740,3,0,18,19.59732800120643,15.313103001972195,25.826598997809924,42.0,0.025769470812996895,0.0,18,18,26,26,26,26,26,26,26,26,26
GET,/?kodekelompok=741,1,0,20.010539999930188,20.010539999930188,20.010539999930188,20.010539999930188,42.0,0.0085898236043323,0.0,20,20,20,20,20,20,20,20,20,20,20
GET,/?kodekelompok=742,1,0,34.39980600523995,34.39980600523995,34.39980600523995,34.39980600523995,42.0,0.0085898236043323,0.0,34,34,34,34,34,34,34,34,34,34,34
GET,/?kodekelompok=744,1,0,7.04957899870351,7.04957899870351,7.04957899870351,7.04957899870351,257.0,0.0085898236043323,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/?kodekelompok=746,1,0,7.564687999547459,7.564687999547459,7.564687999547459,7.564687999547459,42.0,0.0085898236043323,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?kodekelompok=747,2,0,8,9.303662503953092,7.9876350064296275,10.619690001476556,203.5,0.0171796472086646,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/?kodekelompok=748,1,0,8.667493995744735,8.667493995744735,8.667493995744735,8.667493995744735,150.0,0.0085898236043323,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/?kodekelompok=749,1,0,5.884689999220427,5.884689999220427,5.884689999220427,5.884689999220427,42.0,0.0085898236043323,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?kodekelompok=75,1,0,7.0587739974143915,7.0587739974143915,7.0587739974143915,7.0587739974143915,42.0,0.0085898236043323,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/?kodekelompok=752,2,0,6.144734004919883,12.048818502080394,6.144734004919883,17.952902999240905,150.0,0.0171796472086646,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/?kodekelompok=753,1,0,69.42122599866707,69.42122599866707,69.42122599866707,69.42122599866707,42.0,0.0085898236043323,0.0,69,69,69,69,69,69,69,69,69,69,69
GET,/?kodekelompok=755,1,0,7.286000000021886,7.286000000021886,7.286000000021886,7.286000000021886,42.0,0.0085898236043323,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/?kodekelompok=756,1,0,6.261292997805867,6.261292997805867,6.261292997805867,6.261292997805867,150.0,0.0085898236043323,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?kodekelompok=757,1,0,59.68703200051095,59.68703200051095,59.68703200051095,59.68703200051095,42.0,0.0085898236043323,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/?kodekelompok=759,1,0,8.931914999266155,8.931914999266155,8.931914999266155,8.931914999266155,42.0,0.0085898236043323,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/?kodekelompok=76,1,0,5.493867000041064,5.493867000041064,5.493867000041064,5.493867000041064,42.0,0.0085898236043323,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/?kodekelompok=760,1,0,15.772697995998897,15.772697995998897,15.772697995998897,15.772697995998897,42.0,0.0085898236043323,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/?kodekelompok=761,1,0,31.098542000108864,31.098542000108864,31.098542000108864,31.098542000108864,42.0,0.0085898236043323,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/?kodekelompok=765,1,0,13.62809299462242,13.62809299462242,13.62809299462242,13.62809299462242,364.0,0.0085898236043323,0.0,14,14,14,14,14,14,14,14,14,14,14
GET,/?kodekelompok=766,1,0,5.671316997904796,5.671316997904796,5.671316997904796,5.671316997904796,42.0,0.0085898236043323,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?kodekelompok=77,1,0,5.485786001372617,5.485786001372617,5.485786001372617,5.485786001372617,42.0,0.0085898236043323,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/?kodekelompok=772,2,0,6,8.55384000169579,5.804637003166135,11.303043000225443,42.0,0.0171796472086646,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/?kodekelompok=773,1,0,24.94966800441034,24.94966800441034,24.94966800441034,24.94966800441034,42.0,0.0085898236043323,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/?kodekelompok=774,1,0,6.036572995071765,6.036572995071765,6.036572995071765,6.036572995071765,257.0,0.0085898236043323,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?kodekelompok=776,1,0,5.106760996568482,5.106760996568482,5.106760996568482,5.106760996568482,42.0,0.0085898236043323,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/?kodekelompok=778,2,0,7.283838996954728,39.0993314977095,7.283838996954728,70.91482399846427,96.0,0.0171796472086646,0.0,71,71,71,71,71,71,71,71,71,71,71
GET,/?kodekelompok=779,3,0,54,44.66698233348628,13.2180970031186,66.30503199994564,185.66666666666666,0.025769470812996895,0.0,54,54,66,66,66,66,66,66,66,66,66
GET,/?kodekelompok=78,2,0,9.248096997907851,9.408179499587277,9.248096997907851,9.568262001266703,42.0,0.0171796472086646,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/?kodekelompok=782,3,0,14,14.959024003474042,6.028691001120023,24.97416900587268,42.0,0.025769470812996895,0.0,14,14,25,25,25,25,25,25,25,25,25
GET,/?kodekelompok=783,1,0,9.180467000987846,9.180467000987846,9.180467000987846,9.180467000987846,150.0,0.0085898236043323,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/?kodekelompok=785,2,0,8,8.790111998678185,7.780528998409864,9.799694998946507,150.0,0.0171796472086646,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/?kodekelompok=787,2,0,6.203188000654336,6.3765985032659955,6.203188000654336,6.550009005877655,42.0,0.0171796472086646,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/?kodekelompok=789,1,0,12.92773900058819,12.92773900058819,12.92773900058819,12.92773900058819,42.0,0.0085898236043323,0.0,13,13,13,13,13,13,13,13,13,13,13
